GeneID	Length	1h_m1_t	1h_m1_u	1h_m2_t	1h_m2_u	1h_m3_t	1h_m3_u	6h_m1_t	6h_m1_u	6h_m2_t	6h_m2_u	6h_m3_t	6h_m3_u
ENSMUSG00000037243	1963	1	0	0	3	1	2	9	1	0	1	2	0
ENSMUSG00000049755	6674	4	2	1	2	7	0	0	2	2	2	0	2
ENSMUSG00000087347	886	4	6	2	3	6	0	0	1	11	4	5	2
ENSMUSG00000013646	6352	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000013643	1284	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084384	792	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082181	219	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000013653	926	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000058287	1356	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000052642	549	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000043314	2421	0	0	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000081287	2110	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000050813	3426	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000058807	975	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085342	471	0	0	0	1	0	0	0	0	0	0	1	0
ENSMUSG00000050818	2913	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083501	284	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000064252	4075	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000057654	2923	0	0	0	1	0	0	0	0	0	0	0	0
ENSMUSG00000059279	2123	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108156	392	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060765	1673	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000056564	3792	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000037145	1399	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000043880	1916	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000037124	2192	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000063549	4958	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000088222	132	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107711	3029	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082495	1030	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000064044	2500	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108265	4552	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060030	2917	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000107677	2719	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000056959	2484	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059504	2724	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000049154	567	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000070438	2655	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096806	3776	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094805	3155	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000072915	4429	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085744	328	0	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000020491	3928	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000037001	3890	0	0	2	0	0	0	0	0	0	0	1	0
ENSMUSG00000087654	446	2	2	8	7	3	1	5	4	2	4	0	4
ENSMUSG00000086063	585	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000020490	4807	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000020496	1949	0	1	0	0	0	0	0	0	0	2	2	2
ENSMUSG00000056895	614	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000080712	465	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000036964	3736	13	4	16	10	11	13	28	7	14	6	8	8
ENSMUSG00000078851	2146	0	0	0	1	0	0	0	0	2	3	0	1
ENSMUSG00000106175	138	23	33	40	43	37	27	84	11	46	24	55	42
ENSMUSG00000080152	411	0	0	1	0	1	0	0	0	0	0	0	0
ENSMUSG00000085379	3201	0	0	0	2	0	0	0	0	0	0	0	1
ENSMUSG00000020455	3580	0	0	0	1	0	0	6	0	0	0	0	0
ENSMUSG00000061462	29422	2	0	1	1	1	1	14	0	2	0	7	5
ENSMUSG00000072902	2926	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000049287	4885	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000043448	2250	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000020444	1835	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085882	1360	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000036860	1027	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000072898	471	2	7	4	3	4	2	11	14	14	7	14	5
ENSMUSG00000020441	1285	5	4	8	8	16	4	0	2	12	6	8	13
ENSMUSG00000048076	2089	6	1	8	3	13	5	0	5	4	9	5	5
ENSMUSG00000009900	2761	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000000126	3329	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093572	96	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000049291	1243	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086910	659	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000009894	2651	2	1	3	1	2	5	0	0	2	2	4	2
ENSMUSG00000036819	7115	5	1	5	1	2	2	0	0	3	4	2	4
ENSMUSG00000054519	3412	1	2	3	3	2	0	0	0	1	1	1	3
ENSMUSG00000084145	1482	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083234	305	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000020472	4573	2	5	1	5	3	1	2	6	3	1	3	4
ENSMUSG00000072893	5616	9	10	9	13	14	14	19	2	8	1	9	10
ENSMUSG00000032691	4057	1	0	0	0	2	2	0	2	3	3	5	2
ENSMUSG00000059610	2474	2	0	0	2	4	3	0	3	0	0	2	4
ENSMUSG00000081262	645	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000048919	1776	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108457	375	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000044061	2658	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000005417	13327	0	0	0	0	0	1	6	0	2	0	2	1
ENSMUSG00000086330	1298	36	30	55	29	32	31	85	13	54	27	28	33
ENSMUSG00000086536	500	21	19	45	32	31	28	34	10	38	20	20	28
ENSMUSG00000043648	1757	0	0	1	0	1	1	0	0	0	2	0	3
ENSMUSG00000032633	4322	0	0	0	0	0	2	6	0	0	4	2	0
ENSMUSG00000087249	771	25	24	52	15	42	21	90	11	44	18	46	35
ENSMUSG00000088950	137	0	0	1	0	0	0	0	0	0	0	1	0
ENSMUSG00000019373	3454	8	7	9	11	5	4	9	5	6	0	8	4
ENSMUSG00000032615	3361	10	12	11	16	13	6	32	16	2	9	7	13
ENSMUSG00000084766	669	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085551	274	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085260	527	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061650	1920	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000049892	1611	1	0	2	2	2	0	7	2	0	0	1	2
ENSMUSG00000000301	2104	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098502	127	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000062115	9591	3	1	2	3	6	4	0	3	8	1	2	6
ENSMUSG00000051008	1111	8	11	7	10	7	10	15	7	19	8	6	14
ENSMUSG00000020538	5634	9	3	8	4	6	4	6	5	13	1	6	5
ENSMUSG00000098547	80	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099259	66	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000000538	8764	0	0	0	0	0	1	0	1	0	0	2	0
ENSMUSG00000085132	468	10	7	1	4	6	11	0	4	15	3	13	6
ENSMUSG00000098349	118	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082148	962	4	3	3	0	4	1	4	1	9	0	4	3
ENSMUSG00000056598	4519	0	0	1	0	0	0	0	0	0	0	0	2
ENSMUSG00000042709	2185	1	1	0	0	4	0	0	3	0	0	5	0
ENSMUSG00000018415	4864	0	1	0	0	0	1	0	1	0	0	0	0
ENSMUSG00000083412	442	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084249	761	0	0	0	2	0	0	0	0	0	0	0	0
ENSMUSG00000020537	2716	0	0	0	2	0	0	0	0	0	1	2	0
ENSMUSG00000042678	13037	0	0	2	0	0	0	0	0	0	0	0	0
ENSMUSG00000042650	5987	0	0	1	0	1	1	8	1	2	1	3	1
ENSMUSG00000096745	382	0	0	2	0	2	1	7	0	0	0	0	0
ENSMUSG00000084273	382	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093924	1983	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096363	382	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095680	382	0	0	0	0	0	0	8	0	0	0	0	0
ENSMUSG00000095291	382	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096088	382	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096483	382	0	0	0	0	0	0	12	0	0	0	0	0
ENSMUSG00000094278	1983	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094005	382	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084335	385	0	0	0	0	0	0	14	0	0	0	0	0
ENSMUSG00000095605	382	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093978	1986	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095136	382	0	0	0	0	0	0	14	0	0	0	0	0
ENSMUSG00000094566	1986	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084034	381	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000020536	4862	5	1	4	2	3	2	0	3	6	7	4	7
ENSMUSG00000002812	5039	2	2	0	3	3	2	13	3	4	6	9	3
ENSMUSG00000018599	2716	0	3	2	2	3	1	0	0	1	0	0	3
ENSMUSG00000092734	64	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089581	97	2	0	3	0	0	0	0	0	0	0	0	1
ENSMUSG00000002814	4599	2	0	2	3	2	0	0	1	0	2	0	1
ENSMUSG00000049323	8078	2	0	1	0	0	0	0	2	3	2	2	0
ENSMUSG00000020534	3883	22	27	58	47	42	48	92	24	82	26	63	44
ENSMUSG00000088956	126	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081578	1037	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083016	483	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000042569	3325	6	1	4	1	2	3	11	3	17	5	8	8
ENSMUSG00000043284	1745	4	2	1	0	3	0	0	4	3	2	4	3
ENSMUSG00000018931	4247	0	0	0	0	0	0	0	0	2	0	0	0
ENSMUSG00000042549	1291	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000018932	3314	0	1	0	0	0	0	0	0	0	0	0	2
ENSMUSG00000042529	2750	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000010142	2836	0	2	0	0	0	1	0	0	4	0	0	0
ENSMUSG00000080912	717	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000042506	4886	0	0	0	0	0	1	0	0	3	2	0	0
ENSMUSG00000082626	456	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000019102	1942	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000010025	5619	0	3	0	0	0	0	3	0	0	1	3	0
ENSMUSG00000069855	2421	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000064718	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000010122	3383	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109829	4269	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082032	414	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000010086	3923	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000042436	1922	9	9	16	16	10	13	45	9	23	20	16	22
ENSMUSG00000001034	4394	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060808	674	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000001039	1593	0	0	1	2	0	0	0	0	0	0	0	0
ENSMUSG00000001036	5228	1	0	1	0	0	0	0	0	0	1	0	0
ENSMUSG00000085459	333	0	1	0	1	0	0	0	0	0	0	0	0
ENSMUSG00000004837	1793	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000042371	2365	0	0	0	2	0	0	0	0	2	0	0	1
ENSMUSG00000042377	6659	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000020528	1962	0	0	0	0	0	0	0	0	0	0	0	2
ENSMUSG00000004798	5977	0	0	0	0	0	0	0	0	0	0	2	0
ENSMUSG00000072847	2614	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098196	832	17	11	16	23	11	18	26	4	28	7	16	18
ENSMUSG00000047804	6451	0	0	0	0	0	0	0	0	0	3	0	0
ENSMUSG00000064939	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084805	1084	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000042331	14840	6	6	7	3	5	3	20	2	4	0	7	4
ENSMUSG00000083212	385	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118644	133	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000018500	1845	0	0	0	3	0	0	0	0	2	1	1	1
ENSMUSG00000014243	732	15	17	5	6	21	14	17	6	21	12	5	8
ENSMUSG00000042298	4675	16	18	36	20	32	22	37	16	50	28	27	29
ENSMUSG00000081340	307	2	2	0	1	0	0	0	1	0	2	6	1
ENSMUSG00000018501	12811	47	64	40	49	57	49	117	19	70	39	44	54
ENSMUSG00000081944	301	0	11	8	3	7	6	11	7	8	8	4	12
ENSMUSG00000014245	2268	0	0	1	0	0	1	8	2	7	0	4	3
ENSMUSG00000086310	407	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086636	362	0	0	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000018509	1811	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000087120	294	0	0	1	0	0	0	5	0	0	0	0	0
ENSMUSG00000019505	1675	7	4	0	5	5	1	0	4	10	4	2	3
ENSMUSG00000085748	1624	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000018507	4485	1	0	5	4	1	3	0	3	8	2	7	7
ENSMUSG00000086841	462	6	1	10	2	4	0	10	4	16	0	5	5
ENSMUSG00000064437	72	1	0	0	1	0	0	0	0	0	0	0	0
ENSMUSG00000065734	72	0	1	0	0	1	0	0	0	0	1	1	0
ENSMUSG00000077457	72	0	0	0	0	1	0	0	0	1	0	0	0
ENSMUSG00000046417	2089	2	5	9	3	4	4	11	7	1	1	13	11
ENSMUSG00000085762	1227	11	12	26	17	9	13	11	8	31	6	22	31
ENSMUSG00000085170	779	10	1	10	5	9	5	4	1	18	1	8	8
ENSMUSG00000048497	4898	0	0	1	0	0	0	0	0	0	0	0	2
ENSMUSG00000081852	298	0	0	0	0	0	0	0	0	0	1	0	0
ENSMUSG00000005267	7632	0	0	0	0	0	0	0	0	0	0	2	2
ENSMUSG00000098292	2936	11	25	16	16	14	20	44	11	25	15	13	17
ENSMUSG00000084020	1217	0	0	3	0	0	0	0	1	0	0	1	0
ENSMUSG00000047342	7991	0	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000096083	399	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086674	713	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000064692	141	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000047821	4568	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000090173	4025	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000014177	2235	0	0	0	0	0	0	0	0	0	2	0	0
ENSMUSG00000086677	1011	0	0	0	0	0	0	0	0	0	0	2	0
ENSMUSG00000087039	494	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000042200	723	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000087604	2866	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000042189	1748	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000018217	2354	0	1	1	0	0	1	0	0	2	15	2	0
ENSMUSG00000085532	734	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083052	233	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081600	1002	0	0	0	0	0	0	0	0	0	2	2	0
ENSMUSG00000085113	3270	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082256	707	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083142	1282	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081455	636	1	0	0	0	0	1	0	0	0	1	3	1
ENSMUSG00000070407	4911	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000042148	3037	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086359	1072	4	5	7	7	6	4	6	4	7	9	5	5
ENSMUSG00000084884	2235	4	2	7	4	8	5	10	6	10	4	7	13
ENSMUSG00000087497	1057	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000087622	2112	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000047759	3939	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000080430	146	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081756	311	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086490	2433	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000020549	3479	0	0	0	0	0	0	3	0	0	1	0	2
ENSMUSG00000033389	5819	4	1	3	2	1	0	0	1	1	3	4	2
ENSMUSG00000083935	490	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000076394	99	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000020548	1093	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118601	814	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082857	590	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000020542	6424	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085162	3585	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065104	110	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000033352	4664	0	0	1	1	0	0	0	1	3	0	0	0
ENSMUSG00000076460	100	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000018347	2371	1	0	0	0	0	0	0	0	1	2	0	0
ENSMUSG00000056752	15949	1	3	4	5	10	8	9	2	10	5	1	7
ENSMUSG00000084967	3220	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000053930	7449	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000080978	979	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000072834	731	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000048070	4200	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085683	1518	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085926	2327	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000050270	1669	0	0	1	0	0	0	0	1	1	0	0	0
ENSMUSG00000020910	1977	0	0	2	0	0	0	0	0	0	0	0	0
ENSMUSG00000069844	3925	0	0	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000020908	6057	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098855	72	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000087410	2916	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000033196	7137	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085479	2173	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000056328	6353	0	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000085348	2027	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000057003	6016	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000055775	11772	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060180	6180	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084567	313	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000033066	11688	1	2	2	0	2	3	16	1	4	9	6	3
ENSMUSG00000087058	523	0	0	1	0	0	0	8	4	1	4	0	0
ENSMUSG00000049928	5815	83	84	121	87	94	65	241	65	118	89	100	133
ENSMUSG00000020907	1040	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097886	1216	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000033044	1877	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000020905	4745	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000055134	4573	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000020904	2320	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000020903	7137	0	0	0	0	0	0	5	0	0	2	0	0
ENSMUSG00000082266	673	7	4	8	6	2	2	9	0	17	5	12	11
ENSMUSG00000089599	126	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083924	385	2	0	6	0	0	3	0	1	0	0	3	3
ENSMUSG00000087242	3417	19	10	22	14	18	11	50	5	33	12	22	18
ENSMUSG00000020902	6277	1	1	9	3	8	4	13	2	7	6	6	5
ENSMUSG00000099174	120	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084993	407	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000020901	5550	0	1	3	0	1	1	7	3	10	3	6	3
ENSMUSG00000046207	3622	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000048329	2060	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085937	1335	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045915	1483	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000020900	10458	47	65	72	67	79	79	166	30	104	41	65	75
ENSMUSG00000018736	3253	0	0	1	1	0	0	0	5	0	0	0	1
ENSMUSG00000046490	3463	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060938	1444	0	0	0	0	0	0	0	0	0	1	0	0
ENSMUSG00000088910	103	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000032921	1166	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000052921	6483	0	0	0	0	0	3	0	0	1	0	2	0
ENSMUSG00000018740	3677	16	14	7	10	8	3	20	2	15	14	15	10
ENSMUSG00000032892	1269	0	2	3	1	3	2	9	4	4	6	0	0
ENSMUSG00000020899	7933	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092727	105	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084522	84	1	0	2	0	2	0	0	0	1	0	0	1
ENSMUSG00000020898	6797	0	0	0	0	0	1	0	0	3	0	2	1
ENSMUSG00000020897	2946	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000072809	2766	1	6	1	0	7	2	1	3	10	0	6	10
ENSMUSG00000045176	1862	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000020895	1369	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000064899	135	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084069	171	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000088787	101	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000020894	3809	0	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000020893	5631	0	0	0	0	0	0	0	1	0	0	3	0
ENSMUSG00000097386	1581	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000023781	1809	1	0	2	1	0	0	0	1	0	1	0	1
ENSMUSG00000020892	6397	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000032807	2431	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000020891	3559	0	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000020890	9197	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089438	105	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000087003	383	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000032782	6660	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000049299	1112	0	0	0	0	4	1	0	0	4	1	0	1
ENSMUSG00000018470	2865	0	0	0	0	0	0	0	0	4	0	0	0
ENSMUSG00000086900	566	0	1	0	0	0	2	0	0	0	1	2	0
ENSMUSG00000043419	2081	0	2	2	1	1	5	8	0	4	1	0	4
ENSMUSG00000018474	8443	0	0	0	0	0	0	17	0	3	0	1	2
ENSMUSG00000087881	144	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000044795	1605	0	0	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000059278	890	0	0	1	0	0	0	0	0	0	0	1	0
ENSMUSG00000045377	1582	49	34	42	26	35	21	54	18	50	22	37	40
ENSMUSG00000018476	6954	0	0	0	1	1	0	8	0	0	1	0	1
ENSMUSG00000085178	840	17	10	17	40	19	37	37	9	6	11	10	31
ENSMUSG00000005237	14968	0	0	0	1	0	0	0	4	0	0	0	0
ENSMUSG00000086591	859	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098432	78	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000003934	3183	0	0	0	0	0	0	0	0	2	0	0	0
ENSMUSG00000041346	2062	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059552	4045	1	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000041329	4085	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000005202	1506	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000069835	1424	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083485	389	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083300	182	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000018765	3766	0	1	0	0	0	1	0	3	4	0	3	0
ENSMUSG00000080573	120	2	2	2	4	3	2	11	0	9	1	9	2
ENSMUSG00000041287	861	2	0	3	2	2	3	0	2	0	6	4	4
ENSMUSG00000018761	2420	0	1	0	0	1	0	0	3	3	2	0	7
ENSMUSG00000088752	83	2	1	0	0	1	0	0	2	3	2	0	2
ENSMUSG00000018774	1257	6	10	14	6	10	5	32	10	13	13	27	20
ENSMUSG00000059796	4334	2	4	4	5	3	6	83	5	9	7	17	7
ENSMUSG00000065862	143	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089542	144	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084708	144	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000005204	3632	3	2	4	5	2	3	11	1	5	4	3	4
ENSMUSG00000085890	1109	34	15	37	24	66	47	21	8	53	21	37	27
